1.015873	1.474467	2
2.356825	2.684807	3
3.680363	3.982222	4
4.887800	5.259320	5
5.680181	5.987846	7
6.902132	7.346213	8
8.089252	8.672653	9
9.386667	9.575329	10
11.386485	11.874104	KAHILE
12.625850	13.058322	KATA
15.301950	15.685079	KHOLA
16.172698	16.753197	BATTI
17.162449	17.641361	NIBHAU
18.262494	18.599184	LIGHT
19.734059	20.082358	ON
20.416145	20.810884	GARA
21.623583	22.047347	LIGHT
22.630748	23.057415	OFF
23.704671	24.047166	GARA
24.912109	25.312653	TV
25.643537	26.012154	KHOLA
26.865488	27.324082	TV
27.762358	28.218050	BANDA
28.708571	29.071383	GARA
29.933424	30.168526	TV
31.701043	31.953560	GEET
32.357007	32.693696	BAJAU
32.809796	33.062313	GEET
33.651519	34.113016	BANDA
34.560000	35.004082	GARA
35.723900	36.153469	HEATER
36.693333	37.288345	CHALAU
37.732426	38.214240	HEATER
38.640907	39.203991	BANDA
39.610340	40.016689	GARA
40.576871	40.968707	HEATER
41.337324	41.798821	OFF
42.170340	42.617324	GARA
43.476463	43.862494	DHOKA
44.428481	44.823220	KHOLA
45.545941	46.024853	DHOKA
