0.719819	1.166353	1
1.834376	2.270292	2
3.023155	3.389834	3
4.088085	4.476219	4
5.324653	5.896127	5
6.420317	7.035646	6
7.421357	7.901161	7
8.579773	9.055782	7
9.771616	10.216312	7
10.904811	11.294896	8
12.092618	12.605579	9
13.368194	13.732923	10
14.752994	15.026053	GARA
16.092934	16.514226	GARA
17.370461	17.908778	KASTO
18.462698	18.919096	KASTO
19.872853	20.368260	KASTO
21.087966	21.688696	KAHILE
22.492270	23.108603	KATA
23.843913	24.345171	BATTI
25.064877	25.464714	BALA
26.354106	26.783199	BALA
27.401483	27.761392	KHOLA
28.526877	29.069094	NIBHAU
29.845362	30.514357	LIGHT
31.111186	31.602358	ON
32.176117	32.624714	GARA
33.229345	33.654537	OFF
34.598541	35.134907	GARA
35.897522	36.353921	FAN
37.085330	37.769928	CHALAU
38.643717	39.066959	BANDA
39.755458	40.529775	GARA
41.210473	41.778046	TV
42.743505	43.287673	KHOLA
43.897324	44.432570	BANDA
45.224442	45.921040	BANDA
46.525374	47.140703	BANDA
47.767793	48.306109	GARA
49.064823	49.655873	CHALAU
50.710980	51.175379	GEET
52.171846	52.671154	BAJAU
53.697076	54.188583	BANDA
54.955099	55.483663	GARA
56.521288	56.956232	HEATER
57.839773	58.469760	CHALAU
59.376706	59.957932	CHALAU
