0.383129	0.963628	MAUSAM
1.137778	1.567347	KASTO
1.567347	1.973696	6
3.691973	4.167982	WEATHER
4.376961	4.667211	KASTO
4.667211	4.902313	6
5.932698	6.394195	MAUSAM
6.608980	6.777324	KASTO
6.791837	7.157551	6
8.367891	8.899048	MAUSAM
9.293787	9.703039	WEATHER
10.100680	10.504127	WEATHER
10.849524	11.273288	MAUSAM
11.551927	12.025034	MAUSAM
12.242721	12.672290	KASTO
12.820317	13.171519	6
13.633016	14.077098	WEATHER
14.213515	14.654694	KASTO
14.712744	15.078458	6
15.708299	16.233651	MAUSAM
16.352653	16.732880	KASTO
16.764807	17.055057	6
17.684898	18.114467	WEATHER
18.549841	19.057778	MAUSAM
19.963356	20.419048	MAUSAM
20.659955	21.150476	KASTO
21.414603	21.954467	6
