0.669976	1.184595	DHOKA
1.936133	2.308989	KHOLA
3.202290	3.740212	DHOKA
4.466505	4.901504	BANDA
5.484091	5.878309	GARA
6.651208	7.152234	DHOKA
7.824151	8.173704	LOCK
8.905822	9.245665	GARA
10.294323	10.779812	WEATHER
11.494453	11.948871	KASTO
12.449897	12.768378	6
13.626724	14.228731	MAUSAM
14.890939	15.452165	KASTO
16.139618	16.460041	6
17.520351	18.052447	CHORA
18.660281	19.122467	LAI
19.969161	20.512909	CHORI
21.340183	21.724691	LAI
22.526720	23.130669	NATI
23.845310	24.202630	LAI
24.940575	25.472671	MANJIL
26.362088	26.962154	SUMINA
28.016637	28.443868	MIRA
29.418731	29.845962	ANIL
31.065512	31.624796	MOBILE
32.325843	32.811333	BANDA
33.378385	33.679389	GARA
34.902823	35.454339	VIDEO
36.201993	36.605920	CALL
37.316677	37.743908	GARA
38.606138	39.017833	MA
39.707228	40.089794	KA
40.670440	41.039412	XU
43.855252	44.432014	CAMERA
45.191319	45.568059	KHOLA
46.772074	47.284751	GHANTA
48.001334	48.403319	MIN
49.217000	49.820949	SECOND
51.069628	51.473556	TIME
52.042549	52.491142	KATI
53.215492	53.642723	BHAYO
55.949770	56.509054	MOBILE
57.043093	57.371284	KO
57.835412	58.416058	BATTI
59.218087	59.515206	KHOLA
