0.508989	1.050815	PHONE
1.444871	1.875869	ALARM
1.908707	2.528524	TIMER
3.033408	3.591653	PHONE
3.690167	4.190947	ALARM
4.277146	4.782030	TIMER
5.258181	5.676865	PHONE
5.890312	6.341834	ALARM
6.382881	6.916498	TIMER
7.487058	8.131504	PHONE
8.373684	8.907301	ALARM
9.317775	9.892440	TIMER
10.499942	11.066398	PHONE
11.517920	11.953023	ALARM
12.088479	12.683668	TIMER
13.406103	14.017710	PHONE
14.309148	14.814031	ALARM
14.986431	15.561095	TIMER
16.024932	16.496978	PHONE
17.153737	17.691459	PHONE
18.360533	19.144539	PHONE
20.137888	20.897266	PHONE
21.931662	22.481698	PHONE
23.290334	23.856789	PHONE
