0.051257	0.646050	TV
0.721121	1.226406	KHOLA
2.537261	3.054096	HEATER
3.212900	3.700861	CHALAU
4.735353	5.327461	DHOKA
5.453480	5.857708	KHOLA
7.971245	8.444770	PHONE
8.444770	9.002028	GARA
9.342734	9.868231	ANIL
10.910563	11.369651	LAI
12.498603	13.064523	VOLUME
13.136706	13.633330	BADHAU
14.551505	15.143411	WIFI
15.380174	15.729542	KHOLA
16.768987	17.259835	GEET
17.945172	18.238150	BANDA
18.238150	18.589316	GARA
19.613019	20.191589	AGADI
20.572724	21.116958	GAREYKAI
21.276623	21.781370	NUMBER
21.872361	22.160788	MA
22.287833	22.564242	CALL
22.564242	22.845802	GARA
23.874180	24.112819	VIDEO
24.112819	24.337723	CALL
24.337723	24.595247	GARA
