0.964633	1.388610	GEET
2.102620	2.519365	BAJAU
3.382225	3.919390	GEET
4.598521	4.953434	BANDA
4.953434	5.394677	GARA
6.357738	6.823921	HEATER
7.564442	8.011441	CHALAU
8.995605	9.444522	HEATER
10.200391	10.513098	BANDA
10.515016	10.952422	GARA
11.892462	12.329868	HEATER
13.112595	13.417629	ON
13.419547	13.793645	GARA
14.666539	15.123129	HEATER
16.134152	16.421919	OFF
16.431511	16.719279	GARA
21.572953	22.140814	DHOKA
22.869824	23.349436	KHOLA
24.698106	25.265966	DHOKA
26.029509	26.551327	BANDA
27.029021	27.483693	GARA
28.567616	29.171928	DHOKA
30.067843	30.472636	LOCK
31.284139	31.690850	GARA
33.227528	33.730161	TIMER
34.428476	34.929191	RAKHA
36.101364	36.701838	TIMER
37.365621	37.948829	BANDA
38.576162	39.015487	GARA
40.711395	41.380934	MAUSAM
42.058146	42.650947	KASTO
43.241829	43.652377	6
45.050926	45.637971	WEATHER
46.478251	47.080644	KASTO
47.780878	48.160731	6
49.730022	50.188531	CALL
50.825456	51.293557	GARA
52.759252	53.254211	CALL
53.981303	54.670026	GARADEU
56.191356	56.670968	PHONE
57.728033	58.167358	GARA
