0.118374	0.709023	BALA
1.270383	1.922049	BATTI
2.456562	3.047210	KHOLA
3.625656	4.382272	BATTI
4.645964	5.441247	NIBHAU
5.928345	6.456599	LIGHT
6.925351	7.407166	ON
7.960091	8.623311	GARA
9.025306	9.586939	LIGHT
10.231293	10.649252	OFF
11.331338	11.987302	GARA
12.512653	13.058322	FAN
13.850703	14.573424	CHALAU
15.136508	15.609615	FAN
16.222041	16.927347	BANDA
17.410612	18.079637	GARA
18.668844	19.448163	TV
19.989478	20.590295	KHOLA
21.169342	21.861587	TV
22.462404	23.138685	BANDA
23.733696	24.379501	GARA
25.018050	25.723356	TV
26.206621	26.993197	CHALAU
28.072925	28.766621	GEET
29.257143	30.094512	BANDA
30.220771	30.978322	GARA
31.470295	32.220590	HEATER
32.920091	33.574603	CHALAU
34.204444	34.943129	HEATER
35.577324	36.281179	BANDA
36.934240	37.513288	GARA
38.115556	38.907937	HEATER
39.594376	40.109569	ON
40.740862	41.380862	GARA
41.971519	42.704399	HEATER
43.447438	43.846531	OFF
44.621497	45.248435	GARA
45.824580	46.437007	KHOLA
46.870930	47.844717	DHOKA
48.516644	49.287256	BANDA
49.837279	50.533878	GARA
51.115828	51.903855	DHOKA
52.394376	52.969070	LOCK
53.799184	54.563991	GARA
