0.408897	0.802773	KHOLA
1.640594	2.146291	PHOTO
2.737105	3.172706	DEKHAU
3.897037	4.389383	AAJA
4.771576	5.222197	KATI
5.602721	6.044998	GATEY
6.522322	6.811053	HO
7.370157	7.842475	AAJA
8.216323	8.635234	KUN
9.135924	9.506435	BAAR
9.910324	10.197387	HO
10.879994	11.330615	FACEBOOK
11.854671	12.250216	KHOLA
12.904451	13.416824	FACEBOOK
13.778989	14.388162	KASARI
14.807073	15.402894	CHALAUXA
15.830149	16.324164	GHANTA
16.804338	17.141027	MIN
17.876303	18.371986	SECOND
19.319959	19.648745	PHONE
20.259587	20.750263	UTHAU
21.439547	22.005607	MERO
22.347465	22.944955	MESSAGE
23.479024	23.956084	PADHA
24.618928	25.159674	MERO
25.581922	26.127149	MESSAGE
26.543247	27.012227	KHOLA
27.873413	28.349069	BIHANA
29.009980	29.507332	BELUKA
30.103153	30.565457	DEUSO
31.223030	31.515099	MAP
32.404658	32.811886	DEKHAU
33.477804	33.849983	BUS
34.355680	34.786274	STOP
35.465543	36.059695	SAMMA
36.480275	37.037710	KASARI
37.381517	37.723655	JANE
38.982056	39.420994	BATTERY
39.808195	40.280512	KATI
40.709281	41.145037	6
41.849341	42.149755	TIME
42.782293	43.219563	KATI
43.636804	44.018998	BHAYO
44.805081	45.254033	VOLUME
45.741371	46.140254	BADHAU
46.941358	47.417014	VOLUME
47.892669	48.366656	GHATAU
49.451484	49.865388	DHOKA
50.549665	50.998617	KHOLA
51.741307	52.190259	DHOKA
52.774397	53.198315	BANDA
53.859226	54.238081	GARA
55.665048	56.139034	TIMER
56.613021	57.108704	RAKHA
57.983242	58.443877	TIMER
58.871133	59.395188	BANDA
59.679984	60.166251	GARA
