1.778446	2.507755	BATTI
2.810939	3.367756	BALA
4.153654	4.856981	BATTI
5.242982	5.851429	KHOLA
6.431770	7.035636	BATTI
7.549515	8.158117	NIBHAU
8.814082	9.533901	LIGHT
10.033656	10.532885	ON
10.805657	11.258446	GARA
12.169685	12.780656	LIGHT
13.292166	13.787100	OFF
14.213359	14.689368	GARA
15.373730	15.878136	GEET
16.425168	17.092973	BAJAU
17.711048	18.331491	GEET
18.904572	19.465813	BANDA
20.214134	20.816689	GARA
22.032837	22.624863	HEATER
23.070067	23.794707	CHALAU
24.445935	25.077551	HEATER
25.656036	26.226371	BANDA
26.714578	27.275819	GARA
28.173330	28.774829	VIDEO
29.376327	29.854684	CALL
30.336871	30.887177	GARA
32.130432	32.819550	MESSAGE
33.378422	34.005970	GARA
34.588523	35.173445	CHORA
36.466430	37.060824	THANK
37.342628	37.802040	YOU
38.083845	38.699173	LAI
39.054767	39.675210	NEPALI
40.042266	40.560881	MA
41.126858	41.563719	K
42.010161	42.602187	MOBILE
43.215525	43.589686	KO
44.249058	44.866094	BATTI
45.600206	46.035937	KHOLA
47.305241	47.833328	AAJA
48.510605	49.133417	KATI
49.715970	50.258266	GATEY
51.037372	51.548883	HO
52.093546	52.770824	GHANTA
53.568875	54.191686	MIN
55.434941	56.119323	SECOND
57.123399	57.544921	PHONE
58.333500	58.989465	UTHAU
