0.662760	1.065149	1
1.430343	1.890217	2
2.187783	2.769388	3
3.114294	3.550498	4
4.013753	4.463483	5
4.876017	5.373087	6
5.792384	6.184629	7
6.776379	7.138192	8
7.611591	8.193197	9
8.541484	9.055460	10
11.419078	11.922910	GARA
12.338826	12.903524	KASTO
13.360017	13.880756	KAHILE
14.245950	14.729151	KATA
15.392254	16.078684	BATTI
16.284951	16.856412	BALA
17.302760	17.958757	BATTI
18.263085	18.793969	KHOLA
19.105060	19.723861	BATTI
19.970706	20.511734	NIBHAU
21.177875	21.647893	LIGHT
21.871067	22.286983	ON
22.682610	23.213494	GARA
23.480626	23.869490	LIGHT
24.126479	24.444333	OFF
24.768950	25.306597	GARA
25.617688	26.033603	FAN
26.283829	26.803528	CHALAU
27.105516	27.568771	FAN
27.685886	28.277995	BANDA
28.440535	28.961919	GARA
32.055773	32.610321	TV
32.784471	33.283700	KHOLA
33.549625	34.026738	TV
34.108008	34.653677	BANDA
34.897486	35.408325	GARA
35.739066	36.282161	TV
36.572190	37.129503	CHALAU
37.413845	37.925663	GEET
38.295309	38.984199	BAJAU
39.196676	39.645938	GEET
39.971047	40.641138	BANDA
40.830185	41.425925	GARA
41.914994	42.477993	HEATER
42.822048	43.430542	CHALAU
43.714885	44.280728	HEATER
44.476924	45.085418	BANDA
45.334856	45.864518	GARA
46.231320	46.717547	HEATER
47.050228	47.388596	ON
47.738338	48.412231	GARA
48.597260	49.120245	HEATER
49.430179	49.790088	OFF
50.055733	50.590298	GARA
50.877484	51.441704	DHOKA
51.766784	52.233800	KHOLA
52.557951	53.120950	DHOKA
53.405293	53.999570	BANDA
54.332251	54.704739	GARA
