1.171325	1.707120	CAMERA
2.331053	2.755514	KHOLA
3.866533	4.360577	PHOTO
5.030900	5.490153	DEKHAU
6.529269	7.030271	AAJA
7.589260	8.050832	KATI
8.519362	9.011087	GATEY
9.588631	9.850730	HO
11.258640	11.801392	AAJA
12.397493	12.805717	KUN
13.496915	14.083737	BAAR
14.652004	14.944255	HO
16.305776	16.755751	FACEBOOK
17.159336	17.507254	KHOLA
18.868775	19.432403	FACEBOOK
20.241893	20.889021	KASARI
21.902624	22.691239	CHALAUXA
24.092190	24.730041	GHANTA
26.091561	26.678384	MIN
28.137322	28.877228	SECOND
30.572750	31.059836	PHONE
32.435274	33.073124	UTHAU
34.235172	34.833591	MERO
35.719623	36.487363	MESSAGE
37.549674	38.122580	PADHA
38.976140	39.551365	MERO
40.286632	41.019581	MESSAGE
41.854585	42.350948	KHOLA
43.499079	44.206513	BIHANA
45.213157	45.964661	BELUKA
46.924916	47.655544	DEUSO
48.650591	49.102885	MAP
50.090973	50.844796	DEKHAU
52.503208	53.154975	BATTERY
53.985340	54.586079	KATI
55.267999	55.717974	6
56.529783	57.009911	TIME
57.935374	58.492043	KATI
59.136852	59.695841	BHAYO
