0.362244	0.711043	ALARM
0.711043	1.169705	RAKHA
2.017622	2.506033	PHONE
3.043670	3.528030	TIMER
3.659382	4.215575	ALARM
4.782030	5.420318	ALARM
5.488047	5.919045	GARA
6.292577	6.778989	PHONE
6.887765	7.324921	RAKHA
8.450303	8.663499	PHONE
8.663499	9.012117	GARA
9.593908	9.813089	ALARM
9.814815	10.239370	RAKHA
10.872751	11.140255	TIMER
11.140255	11.518212	RAKHA
12.701998	12.967424	PHONE
12.967424	13.235290	GARA
13.766531	14.067268	ALARM
14.081938	14.444363	RAKHA
15.181294	15.548034	TIMER
15.562703	15.840562	RAKHA
17.946079	18.158357	PHONE
18.158357	18.595855	GARA
19.807391	20.012765	ALARM
20.012765	20.635791	RAKHA
22.009554	22.240816	TIMER
22.240816	22.577353	RAKHA
23.981319	24.293695	TIMER
24.293695	24.779517	BANAU
25.355945	25.561319	PHONE
25.561319	25.976382	GARA
26.838740	27.006705	ALARM
27.006705	27.467855	RAKHA
29.030023	29.305034	ALARM
29.305034	29.691791	RAKHA
31.156825	31.445624	ALARM
31.445624	31.989841	RAKHA
32.865669	33.245896	PHONE
33.255329	33.548481	GARA
34.881628	35.276367	TIMER
36.331287	36.628881	ALARM
36.639143	37.148131	RAKHA
38.738548	39.036143	PHONE
39.036143	39.319370	GARA
40.636994	40.951007	TIMER
40.951007	41.414843	RAKHA
42.640110	42.884343	PHONE
42.884343	43.259927	GARA
44.542660	44.856674	ALARM
44.856674	45.267148	RAKHA
45.878756	46.168140	TIMER
46.168140	46.648889	BANAU
