0.225285	0.703441	TIMER
1.057460	1.544811	RAKHA
2.275838	2.758592	TIMER
3.057439	3.678122	BANDA
4.078118	4.491907	GARA
5.319484	5.924361	MAUSAM
6.344761	6.868893	KASTO
7.149350	7.546485	6
8.248189	8.763126	WEATHER
9.125442	9.645875	KASTO
9.875758	10.270960	6
11.043562	11.429765	CALL
11.830567	12.372283	GARA
13.002162	13.434341	CALL
13.873923	14.418239	GARADEU
15.163059	15.534150	PHONE
15.930867	16.416508	GARA
17.232002	17.622803	PHONE
18.082568	18.615896	GARADEU
19.314739	19.838871	CHORA
20.178141	20.607710	LAI
21.144605	21.710116	CHORI
21.990573	22.464131	LAI
23.121595	23.769864	NATI
24.105493	24.555102	LAI
25.167551	25.797429	SUMINA
26.229609	26.744546	MIRA
27.392815	27.843385	ANIL
28.533033	29.082993	VOLUME
29.503137	29.930719	BADHAU
30.744504	31.241050	VOLUME
31.595069	32.041042	GHATAU
32.753678	33.415740	WIFI
33.995044	34.376649	KHOLA
35.116871	35.719164	WIFI
35.972035	36.749038	LAGAU
37.254780	37.944428	WIFI
38.336145	38.622048	BANDA
38.622048	39.137337	GARA
39.775782	40.252449	DATA
40.827156	41.213359	KHOLA
41.705308	42.234038	DATA
42.829206	43.355865	LAGAU
44.054708	44.546657	DATA
45.227110	45.650094	GEET
46.432176	46.946632	BAJAU
47.521338	47.921334	GEET
48.348916	48.776498	GEET
49.360399	49.907520	ROKA
50.827051	51.479917	MOBILE
51.884511	52.431631	BANDA
52.735077	53.204037	GARA
54.155751	54.762641	AGADI
55.038501	55.746709	GAREYKAI
56.013203	56.647679	NUMBER
56.974112	57.452268	MA
58.045365	58.440764	CALL
58.795985	59.259146	GARA
60.279825	60.826945	VIDEO
61.213148	61.654523	CALL
62.035168	62.463710	GARA
63.217725	63.865994	VIDEO
64.399321	64.813110	CALL
65.249887	65.870570	RAKHDEU
66.592402	67.268257	MESSAGE
67.475151	67.990088	GARA
68.449853	68.928009	CHORA
69.714208	70.325696	MESSAGE
70.569371	71.098101	GARA
71.442925	71.999241	CHORI
72.790038	73.180838	MA
73.750947	74.109564	KA
74.546341	74.996911	XU
75.617594	76.229082	THANK
76.619882	77.052062	YOU
77.424472	77.934811	LAI
78.385381	79.061236	NEPALI
79.314107	79.792263	MA
80.252028	80.624438	K
81.097996	81.548566	BHANXA
