0.394056	0.757326	TIMER
0.757326	1.126753	BANAU
2.029797	2.413591	TIMER
2.413591	2.871270	BANAU
4.030861	4.455703	TIMER
4.455703	4.844906	BANAU
6.013619	6.425419	TIMER
6.425419	6.877232	BANAU
8.147645	8.612796	TIMER
8.612796	9.358037	BANAU
10.353360	10.823513	TIMER
10.948554	11.522073	BANAU
13.117591	13.526057	TIMER
13.572739	13.989541	BANAU
15.425007	15.780122	TIMER
15.870151	16.273615	BANAU
17.435659	17.729088	TIMER
17.749094	18.164229	BANAU
19.341278	19.806429	TIMER
19.936471	20.474979	BANAU
21.415284	21.853760	TIMER
21.912112	22.418943	BANAU
23.771049	24.264542	TIMER
24.401253	24.848065	BANAU
26.358555	26.710336	TIMER
26.782026	27.233839	BANAU
29.893036	30.216474	TIMER
30.228145	30.628275	BANAU
32.195450	32.703948	TIMER
32.950695	33.485869	BANAU
35.266447	35.543203	TIMER
35.626564	35.966674	BANAU
