0.647732	1.286280	CALL
1.717474	2.289965	GARA
3.111366	3.547915	CALL
4.141468	4.815437	GARADEU
5.895321	6.282088	PHONE
6.776077	7.220284	GARA
8.315485	8.662043	PHONE
9.349416	9.818514	GARADEU
11.080293	11.467060	CHORA
11.467060	11.832765	LAI
13.804263	14.341005	CHORA
14.791111	15.255510	LAI
16.481624	17.002419	CHORI
17.743403	18.169615	LAI
19.229200	19.866791	NATI
20.525443	20.981139	LAI
21.787222	22.487997	SUMINA
23.680847	24.140372	MIRA
25.427041	26.012936	ANIL
27.439377	27.933367	VOLUME
28.521175	29.018994	BADHAU
30.368848	30.876240	VOLUME
31.747423	32.155251	GHATAU
33.978033	34.577330	WIFI
35.392987	35.796985	KHOLA
36.964944	37.604450	WIFI
38.328201	38.766665	LAGAU
40.128007	40.740707	WIFI
41.650183	41.985253	BANDA
41.985253	42.333726	GARA
44.028224	44.516469	DATA
45.506363	45.822286	KHOLA
46.890681	47.444026	DATA
48.363075	48.791965	LAGAU
49.927374	50.517098	DATA
51.187238	51.623787	BANDA
51.627616	52.047528	GARA
53.500180	54.045866	GEET
54.855778	55.301900	BAJAU
56.494750	56.770465	GEET
57.886728	58.181589	BANDA
58.189248	58.700470	GARA
