0.652345	1.240063	VOLUME
1.477992	2.494943	BADHAU
3.043041	3.643966	VOLUME
4.199877	4.860235	GHATAU
5.629689	6.336272	WIFI
6.705803	7.227486	KHOLA
8.023349	8.743139	WIFI
9.284365	9.978009	LAGAU
10.452936	11.352116	WIFI
11.957954	12.644726	BANDA
13.055277	13.545156	GARA
14.171282	15.036351	DATA
15.340390	16.053302	KHOLA
16.711857	17.420243	DATA
18.178350	18.879492	LAGAU
19.388110	20.022053	DATA
20.576754	21.276734	BANDA
21.752191	22.194631	GARA
22.901214	23.396483	GEET
24.103066	24.664370	BAJAU
25.298314	25.720943	GEET
26.394508	26.975623	BANDA
27.787863	28.217096	GARA
28.603035	29.342636	GEET
29.887801	30.541556	ROKA
31.149085	31.915100	ARKO
32.316780	32.933112	GEET
33.579203	34.120696	BAJAU
34.926333	35.460366	MOBILE
35.953478	36.636660	BANDA
36.998771	37.514936	GARA
