3.038894	3.379549	1
4.925268	5.364209	2
6.330122	6.672817	3
7.488665	7.899510	4
8.559587	9.001586	5
9.381277	9.857350	6
10.246776	10.681960	7
11.247601	11.609977	8
12.083894	12.650509	9
13.037988	13.472980	10
14.287073	14.769684	GARA
15.693875	16.241992	GARA
16.792057	17.241844	KASTO
17.893159	18.413424	KAHILE
18.945583	19.308723	KATA
20.339720	20.668527	BATTI
20.710207	21.102112	BALA
21.814720	22.173629	BATTI
22.221677	22.574218	KHOLA
23.161208	23.505066	BATTI
23.505066	23.905654	NIBHAU
24.911178	25.211041	LIGHT
25.252721	25.502799	ON
25.502799	25.829291	GARA
26.451014	26.764191	LIGHT
26.813396	27.062317	OFF
27.076789	27.380125	GARA
30.432682	30.841579	LIGHT
31.209452	31.461268	ON
31.461846	31.735080	GARA
32.793578	33.317356	LIGHT
33.672708	33.969645	OFF
34.015403	34.321102	GARA
35.436808	35.897305	BATTI
36.291599	36.739439	BALA
37.491031	38.158897	BATTI
38.509381	38.981560	KHOLA
39.758465	40.249142	BATTI
40.552895	40.965686	NIBHAU
44.523094	45.000142	FAN
45.394436	45.834487	CHALAU
46.506247	46.921960	FAN
47.298730	47.803036	CHALAU
48.457272	48.841831	FAN
49.388001	49.719987	BANDA
49.721934	50.044184	GARA
50.832772	51.237775	TV
51.746950	52.174345	KHOLA
52.931779	53.368910	TV
53.888794	54.206176	BANDA
54.206176	54.589761	GARA
55.282940	55.661657	TV
56.201012	56.606015	CHALAU
57.453991	57.912540	GEET
58.493758	58.883185	BAJAU
59.695138	60.027124	GEET
