0.469068	1.245524	BATTI
1.367282	2.141742	BALA
2.558913	3.361318	BATTI
3.718608	4.475104	KHOLA
5.039981	5.874322	BATTI
6.016040	6.878326	NIBHAU
7.295497	7.990116	LIGHT
8.293513	8.994120	ON
9.249612	10.063993	GARA
10.395335	10.960212	LIGHT
11.586966	12.223700	OFF
12.676799	13.373414	GARA
13.858450	14.455264	FAN
15.197788	15.966260	CHALAU
16.497204	17.076054	FAN
17.443324	18.305609	BANDA
18.772681	19.495244	GARA
20.010221	20.840570	TV
21.197860	21.970324	KHOLA
22.529213	23.413455	TV
23.738808	24.539217	BANDA
24.940420	25.852606	GARA
26.385547	27.191944	TV
27.541249	28.403535	CHALAU
28.806734	29.659039	GEET
30.102158	31.024325	BAJAU
31.429520	32.190008	GEET
32.756881	33.499405	BANDA
33.569266	34.367679	GARA
34.836746	35.625179	HEATER
36.269897	37.024397	CHALAU
37.551350	38.339783	HEATER
38.818830	39.816846	BANDA
40.261961	40.952588	GARA
41.471557	42.329850	HEATER
42.918680	43.497529	ON
43.988553	44.840859	GARA
45.341863	46.132291	HEATER
46.810942	47.282006	OFF
47.836903	48.655276	GARA
49.212169	50.136332	DHOKA
51.042530	51.661300	KHOLA
52.094439	53.072495	DHOKA
53.599447	54.519618	BANDA
55.024614	55.745181	GARA
56.304070	57.124440	DHOKA
57.593507	58.122456	LOCK
58.990730	59.733253	GARA
