0.610745	0.955948	TIME
0.955948	1.181658	KATI
1.181658	1.641929	HO
2.080072	2.425275	TIME
2.425275	2.712945	KATI
2.712945	3.275007	BHAYO
3.903454	4.230955	TIME
4.230955	4.514199	KATI
4.514199	5.085112	BAJYO
5.589640	5.965823	TIME
5.965823	6.311027	KATI
6.311027	6.824406	BHAYO
7.488259	7.820185	KATI
7.820185	8.214071	BHAYO
8.231774	8.776133	TIME
9.466540	9.864852	TIME
9.864852	10.183501	KATI
10.183501	10.719009	BAJYO
10.966847	11.351882	TIME
11.351882	11.564315	KATI
11.564315	11.989181	HO
12.697290	13.131007	HO
13.502765	13.896651	TIME
13.940908	14.339219	KATI
