0.608788	0.909601	GARA
1.366192	1.790553	GARA
3.430700	3.912359	KASTO
5.004596	5.552506	KAHILE
6.292004	6.718156	KATA
7.670730	8.125531	BATTI
9.015436	9.482770	BALA
10.200782	10.694974	BATTI
11.330621	11.674407	KHOLA
12.347655	12.823942	BATTI
13.486447	13.864254	NIBHAU
15.165986	15.509772	LIGHT
16.451603	16.723767	ON
16.723767	17.049648	GARA
18.038033	18.299454	LIGHT
19.909161	20.261900	FAN
20.965588	21.413226	CHALAU
22.233300	22.623640	FAN
22.813439	23.098137	BANDA
23.098137	23.416855	GARA
24.485816	24.954940	TV
25.685486	26.025691	KHOLA
26.985428	27.373978	TV
27.542290	28.009624	CHALAU
28.557534	28.919225	TV
29.810921	30.167241	GEET
30.700826	31.107281	BAJAU
31.725022	32.083133	GEET
32.201309	32.588069	HEATER
32.974828	33.477974	CHALAU
34.124364	34.555887	HEATER
